height,weight,label
195,56,tine
185,77,nomale
137,68,fat
163,49,tine
141,55,fat
183,67,nomale
169,62,nomale
136,76,fat
198,46,tine
167,38,tine
180,60,nomale
176,45,tine
120,71,fat
197,40,tine
158,35,tine
170,75,fat
143,78,fat
129,66,fat
152,77,fat
169,37,tine
179,56,tine
149,72,fat
147,35,tine
165,70,fat
179,71,nomale
144,39,nomale
185,62,tine
143,60,fat
188,48,tine
142,54,fat
125,64,fat
179,52,tine
182,72,nomale
165,49,tine
187,67,nomale
129,80,fat
179,74,nomale
183,70,nomale
183,59,tine
198,55,tine
129,37,nomale
156,75,fat
131,36,nomale
188,41,tine
195,39,tine
128,60,fat
133,38,nomale
179,42,tine
192,53,tine
122,80,fat
137,77,fat
163,39,tine
197,42,tine
187,53,tine
140,52,fat
189,43,tine
165,47,tine
184,77,nomale
166,47,tine
125,62,fat
155,59,nomale
134,68,fat
135,55,fat
161,35,tine
194,52,tine
137,75,fat
152,65,fat
129,47,fat
189,40,tine
123,60,fat
160,56,nomale
137,68,fat
191,41,tine
193,79,nomale
156,65,fat
181,76,nomale
170,60,nomale
183,43,tine
143,67,fat
136,78,fat
124,61,fat
130,78,fat
154,52,nomale
195,56,tine
200,57,tine
165,56,nomale
192,49,tine
176,52,tine
145,42,nomale
184,79,nomale
191,56,tine
156,35,tine
158,62,nomale
181,72,nomale
141,53,fat
158,54,nomale
167,65,nomale
187,70,nomale
166,59,nomale
130,38,nomale
126,80,fat
128,65,fat
178,40,tine
164,37,tine
143,46,nomale
168,56,nomale
176,46,tine
163,74,fat
192,45,tine
199,73,tine
172,71,nomale
159,59,nomale
200,71,tine
183,73,nomale
165,76,fat
182,45,tine
126,52,fat
191,46,tine
147,68,fat
139,45,nomale
187,58,tine
157,78,fat
146,55,fat
190,79,nomale
142,57,fat
192,77,nomale
145,62,fat
149,80,fat
136,57,fat
198,40,tine
148,64,fat
127,45,fat
160,72,fat
197,41,tine
168,76,fat
160,39,tine
194,67,tine
180,79,nomale
171,44,tine
171,79,fat
132,68,fat
196,72,nomale
139,66,fat
165,78,fat
200,73,tine
147,57,fat
187,68,nomale
154,76,fat
146,70,fat
176,59,nomale
196,53,tine
191,45,tine
127,72,fat
167,80,fat
157,54,nomale
144,59,fat
158,63,fat
147,76,fat
132,39,nomale
161,70,fat
182,51,tine
153,50,nomale
181,68,nomale
134,41,nomale
158,47,nomale
124,67,fat
137,76,fat
134,49,fat
120,79,fat
198,54,tine
195,56,tine
182,57,tine
170,61,nomale
125,61,fat
166,38,tine
125,53,fat
172,55,nomale
143,54,fat
125,36,nomale
124,69,fat
167,60,nomale
145,73,fat
167,68,nomale
135,64,fat
149,49,nomale
132,69,fat
133,65,fat
150,41,tine
153,80,fat
129,54,fat
187,41,tine
177,78,nomale
193,59,tine
126,47,fat
145,71,fat
193,35,tine
162,65,nomale
162,73,fat
183,80,nomale
146,67,fat
154,75,fat
175,55,tine
151,70,fat
152,39,tine
181,51,tine
146,79,fat
151,64,fat
188,59,tine
145,74,fat
129,59,fat
157,37,tine
120,49,fat
134,66,fat
144,49,nomale
199,38,tine
124,47,fat
161,67,fat
191,37,tine
144,42,nomale
184,57,tine
143,37,tine
200,79,nomale
166,40,tine
123,62,fat
189,60,tine
141,42,nomale
169,48,tine
150,39,tine
174,48,tine
182,58,tine
155,67,fat
179,80,nomale
184,76,nomale
164,55,nomale
162,51,nomale
139,77,fat
170,52,tine
197,78,nomale
185,64,nomale
126,38,nomale
141,55,fat
156,57,nomale
174,71,nomale
168,76,fat
198,54,tine
126,61,fat
171,79,fat
146,41,nomale
155,39,tine
151,75,fat
199,80,nomale
129,53,fat
140,49,fat
133,54,fat
143,46,nomale
199,72,tine
195,70,tine
177,35,tine
171,80,fat
174,46,tine
188,56,tine
161,79,fat
121,70,fat
158,69,fat
143,38,nomale
124,69,fat
122,60,fat
154,46,nomale
171,45,tine
159,49,nomale
121,73,fat
177,38,tine
172,54,tine
120,53,fat
121,60,fat
171,76,fat
161,54,nomale
187,52,tine
199,62,tine
130,44,fat
158,46,tine
161,40,tine
182,64,nomale
166,45,tine
138,46,nomale
165,66,nomale
174,71,nomale
194,35,tine
166,77,fat
121,62,fat
126,63,fat
153,49,nomale
171,57,nomale
123,53,fat
159,41,tine
175,43,tine
161,38,tine
188,52,tine
188,57,tine
178,62,nomale
195,58,tine
163,41,tine
200,66,tine
179,46,tine
188,35,tine
163,48,tine
137,46,nomale
130,61,fat
160,47,tine
158,71,fat
145,49,nomale
140,72,fat
176,54,tine
171,66,nomale
191,77,nomale
129,53,fat
127,44,fat
148,35,tine
197,66,tine
165,64,nomale
170,47,tine
171,63,nomale
188,53,tine
187,67,nomale
181,57,tine
181,42,tine
124,41,fat
176,58,nomale
123,51,fat
146,41,nomale
192,49,tine
138,46,nomale
153,53,nomale
130,61,fat
120,60,fat
144,74,fat
174,50,tine
194,55,tine
161,76,fat
179,39,tine
129,42,fat
123,55,fat
200,66,tine
126,64,fat
170,60,nomale
133,69,fat
161,53,nomale
141,64,fat
173,66,nomale
186,59,tine
141,66,fat
148,52,nomale
134,72,fat
123,65,fat
183,36,tine
179,61,nomale
133,45,fat
158,38,tine
185,76,nomale
128,36,nomale
172,41,tine
198,67,tine
167,68,nomale
125,63,fat
148,47,nomale
132,80,fat
138,64,fat
163,45,tine
144,44,nomale
154,62,fat
163,66,nomale
122,66,fat
172,38,tine
178,72,nomale
143,77,fat
139,61,fat
195,37,tine
148,71,fat
128,53,fat
125,75,fat
181,39,tine
164,37,tine
160,47,tine
159,44,tine
177,67,nomale
157,54,nomale
134,46,fat
148,62,fat
167,36,tine
199,51,tine
199,51,tine
169,35,tine
173,67,nomale
181,64,nomale
177,68,nomale
150,70,fat
153,68,fat
174,80,fat
177,77,nomale
120,52,fat
143,56,fat
164,53,nomale
188,74,nomale
167,58,nomale
154,77,fat
177,64,nomale
152,42,tine
160,57,nomale
126,52,fat
129,78,fat
144,36,tine
152,55,nomale
128,67,fat
143,57,fat
149,43,nomale
196,69,tine
200,59,tine
169,50,tine
139,47,nomale
128,49,fat
147,67,fat
129,72,fat
143,37,tine
130,51,fat
137,51,fat
124,71,fat
137,55,fat
169,80,fat
150,71,fat
129,71,fat
130,63,fat
143,79,fat
194,60,tine
147,65,fat
173,67,nomale
172,65,nomale
188,67,nomale
133,58,fat
152,72,fat
134,74,fat
176,64,nomale
138,76,fat
183,52,tine
173,58,nomale
136,38,nomale
192,58,tine
150,50,nomale
148,53,nomale
126,58,fat
171,73,nomale
145,64,fat
142,39,nomale
160,79,fat
184,55,tine
190,53,tine
167,69,nomale
128,37,nomale
193,41,tine
126,61,fat
189,54,tine
185,78,nomale
168,69,nomale
193,77,nomale
139,47,nomale
147,42,nomale
192,59,tine
167,77,fat
123,43,fat
124,79,fat
134,80,fat
167,48,tine
166,51,nomale
197,37,tine
128,48,fat
174,53,tine
159,70,fat
158,67,fat
181,55,tine
153,44,nomale
182,57,tine
161,49,nomale
134,56,fat
132,66,fat
158,67,fat
159,35,tine
197,36,tine
144,58,fat
148,36,tine
198,38,tine
178,60,nomale
136,64,fat
129,49,fat
142,50,nomale
144,73,fat
143,72,fat
135,74,fat
140,44,nomale
155,48,nomale
122,41,fat
162,50,nomale
129,64,fat
127,52,fat
163,39,tine
167,50,tine
156,77,fat
179,68,nomale
163,42,tine
191,39,tine
158,72,fat
157,36,tine
158,59,nomale
133,57,fat
154,69,fat
197,56,tine
158,64,fat
129,65,fat
162,67,fat
158,36,tine
155,74,fat
123,63,fat
133,60,fat
132,36,nomale
132,50,fat
122,62,fat
192,38,tine
158,46,tine
190,61,tine
178,80,fat
120,71,fat
182,35,tine
174,71,nomale
150,58,fat
165,40,tine
151,66,fat
148,60,fat
199,69,tine
198,78,nomale
135,76,fat
186,76,nomale
176,64,nomale
196,79,nomale
192,42,tine
124,38,nomale
133,55,fat
141,40,nomale
150,47,nomale
128,48,fat
199,44,tine
184,67,nomale
183,51,tine
157,64,fat
139,48,nomale
135,50,fat
191,67,tine
175,66,nomale
126,68,fat
180,51,tine
179,68,nomale
164,74,fat
146,43,nomale
188,57,tine
134,50,fat
125,77,fat
152,62,fat
188,68,nomale
124,70,fat
145,75,fat
160,64,nomale
175,64,nomale
145,67,fat
127,50,fat
178,78,nomale
182,52,tine
198,71,tine
161,51,nomale
128,61,fat
165,43,tine
155,39,tine
164,78,fat
123,40,fat
159,79,fat
174,36,tine
190,79,nomale
169,67,nomale
143,70,fat
182,74,nomale
162,39,tine
181,47,tine
169,36,tine
147,72,fat
197,76,nomale
145,59,fat
175,61,nomale
188,66,nomale
190,57,tine
151,69,fat
135,69,fat
179,74,nomale
199,40,tine
131,79,fat
163,71,fat
140,58,fat
183,66,nomale
154,79,fat
169,60,nomale
129,44,fat
174,61,nomale
173,79,fat
125,52,fat
160,54,nomale
153,54,nomale
172,66,nomale
131,54,fat
143,60,fat
191,50,tine
191,67,tine
131,71,fat
146,55,fat
198,48,tine
137,76,fat
138,63,fat
140,36,tine
172,46,tine
185,60,tine
198,44,tine
192,35,tine
179,39,tine
149,62,fat
158,59,nomale
143,46,nomale
164,52,nomale
188,55,tine
147,37,tine
146,38,tine
141,71,fat
193,58,tine
181,41,tine
142,45,nomale
150,61,fat
194,38,tine
176,74,nomale
157,49,nomale
160,69,fat
134,44,nomale
192,36,tine
150,59,fat
174,72,nomale
151,54,nomale
158,54,nomale
136,76,fat
175,44,tine
120,62,fat
164,39,tine
196,73,nomale
151,46,nomale
179,46,tine
123,51,fat
128,76,fat
183,45,tine
188,60,tine
131,69,fat
134,79,fat
196,39,tine
194,39,tine
167,79,fat
133,73,fat
166,35,tine
171,77,fat
146,73,fat
130,38,nomale
128,61,fat
169,56,nomale
125,52,fat
132,72,fat
163,60,nomale
180,49,tine
142,55,fat
128,50,fat
163,45,tine
176,66,nomale
177,48,tine
161,58,nomale
170,45,tine
187,72,nomale
141,67,fat
125,54,fat
158,56,nomale
189,70,nomale
185,65,nomale
165,43,tine
196,44,tine
166,39,tine
151,51,nomale
139,71,fat
125,64,fat
151,36,tine
140,75,fat
148,70,fat
158,71,fat
161,54,nomale
180,45,tine
139,76,fat
131,66,fat
128,79,fat
142,48,nomale
134,77,fat
168,55,nomale
155,74,fat
161,54,nomale
138,66,fat
142,74,fat
155,60,nomale
154,54,nomale
175,51,tine
199,67,tine
157,75,fat
186,65,nomale
192,75,nomale
186,47,tine
125,44,fat
196,67,tine
152,44,nomale
176,57,tine
134,38,nomale
126,70,fat
152,58,fat
122,43,fat
193,66,tine
153,77,fat
187,68,nomale
198,59,tine
180,51,tine
128,48,fat
133,57,fat
125,45,fat
185,55,tine
127,41,fat
173,74,nomale
127,80,fat
184,42,tine
166,53,nomale
129,78,fat
167,62,nomale
146,66,fat
164,64,nomale
125,80,fat
183,39,tine
123,54,fat
161,79,fat
191,71,nomale
186,74,nomale
168,62,nomale
120,53,fat
130,80,fat
200,36,tine
172,41,tine
123,50,fat
163,35,tine
165,37,tine
191,35,tine
181,72,nomale
141,62,fat
173,35,tine
189,59,tine
140,60,fat
126,77,fat
199,46,tine
164,64,nomale
130,50,fat
150,57,fat
126,70,fat
121,55,fat
161,42,tine
190,38,tine
177,38,tine
128,51,fat
182,65,nomale
171,55,nomale
147,66,fat
136,56,fat
139,55,fat
184,51,tine
196,44,tine
168,78,fat
154,41,tine
140,44,nomale
125,43,fat
148,67,fat
139,52,fat
120,65,fat
125,79,fat
134,41,nomale
175,68,nomale
175,70,nomale
122,60,fat
163,64,nomale
154,49,nomale
160,54,nomale
135,47,fat
142,40,nomale
179,35,tine
144,68,fat
194,70,nomale
196,45,tine
173,47,tine
127,51,fat
143,42,nomale
200,80,nomale
121,68,fat
172,53,tine
129,61,fat
166,42,tine
178,40,tine
185,60,tine
136,64,fat
142,42,nomale
163,38,tine
154,53,nomale
131,69,fat
145,37,tine
166,44,tine
154,46,nomale
183,75,nomale
180,51,tine
183,74,nomale
184,63,nomale
125,69,fat
183,79,nomale
183,72,nomale
148,60,fat
154,56,nomale
195,67,tine
155,56,nomale
183,48,tine
164,75,fat
190,50,tine
193,41,tine
142,76,fat
131,69,fat
156,42,tine
151,43,nomale
195,49,tine
146,80,fat
162,53,nomale
138,73,fat
175,47,tine
126,61,fat
153,80,fat
170,52,tine
153,50,nomale
176,71,nomale
155,55,nomale
156,62,fat
182,65,nomale
173,68,nomale
127,41,fat
179,58,tine
191,54,tine
133,55,fat
199,64,tine
149,79,fat
134,65,fat
134,40,nomale
120,44,fat
154,35,tine
200,74,nomale
180,53,tine
134,76,fat
128,55,fat
142,40,nomale
145,62,fat
172,61,nomale
186,74,nomale
134,40,nomale
165,71,fat
174,69,nomale
193,76,nomale
164,48,tine
165,44,tine
158,38,tine
130,50,fat
184,67,nomale
172,48,tine
157,75,fat
122,43,fat
185,40,tine
171,73,nomale
195,55,tine
147,59,fat
139,61,fat
131,51,fat
186,48,tine
140,53,fat
148,77,fat
160,61,nomale
160,53,nomale
145,58,fat
131,36,nomale
124,41,fat
160,69,fat
180,61,nomale
150,61,fat
193,36,tine
156,61,fat
157,72,fat
163,53,nomale
184,68,nomale
132,44,fat
146,63,fat
172,54,tine
200,54,tine
186,65,nomale
153,80,fat
170,53,tine
186,37,tine
134,52,fat
189,36,tine
196,52,tine
187,73,nomale
135,77,fat
125,71,fat
162,57,nomale
168,68,nomale
134,39,nomale
144,70,fat
158,43,tine
126,65,fat
134,62,fat
151,63,fat
134,39,nomale
188,55,tine
177,57,tine
153,76,fat
128,75,fat
166,40,tine
200,44,tine
147,59,fat
194,43,tine
122,62,fat
156,50,nomale
154,80,fat
174,41,tine
150,35,tine
149,37,tine
199,77,nomale
132,53,fat
159,56,nomale
197,43,tine
145,75,fat
135,58,fat
155,42,tine
178,48,tine
172,58,nomale
178,66,nomale
152,41,tine
166,79,fat
171,40,tine
153,54,nomale
132,45,fat
139,69,fat
135,54,fat
143,63,fat
188,74,nomale
143,48,nomale
179,41,tine
144,46,nomale
198,53,tine
180,50,tine
156,56,nomale
149,57,fat
151,67,fat
142,77,fat
159,41,tine
131,42,nomale
158,35,tine
126,38,nomale
162,70,fat
183,47,tine
181,39,tine
153,38,tine
120,61,fat
137,47,fat
172,55,nomale
144,58,fat
170,58,nomale
179,79,nomale
137,45,nomale
183,35,tine
181,59,tine
184,54,tine
122,59,fat
149,41,tine
178,37,tine
167,64,nomale
158,58,nomale
144,74,fat
185,51,tine
126,45,fat
146,71,fat
199,48,tine
193,42,tine
186,64,tine
129,35,nomale
139,40,nomale
169,44,tine
149,78,fat
144,64,fat
130,51,fat
143,43,nomale
161,80,fat
176,63,nomale
123,52,fat
167,51,tine
153,59,fat
150,47,nomale
185,70,nomale
167,51,tine
138,40,nomale
185,42,tine
192,50,tine
152,52,nomale
146,79,fat
199,63,tine
171,44,tine
129,36,nomale
131,35,nomale
136,41,nomale
128,45,fat
188,49,tine
175,38,tine
124,38,nomale
183,57,tine
128,61,fat
161,80,fat
121,38,fat
196,70,tine
123,39,fat
185,61,tine
164,55,nomale
161,63,nomale
179,51,tine
139,48,nomale
200,40,tine
193,77,nomale
159,59,nomale
194,62,tine
158,47,nomale
200,52,tine
142,37,tine
131,47,fat
152,38,tine
195,77,nomale
178,63,nomale
123,63,fat
190,62,tine
173,73,nomale
198,64,tine
123,80,fat
176,73,nomale
168,45,tine
173,41,tine
141,66,fat
197,69,tine
123,50,fat
130,38,nomale
122,54,fat
138,79,fat
200,56,tine
196,53,tine
122,71,fat
162,48,tine
184,77,nomale
124,52,fat
183,53,tine
154,68,fat
178,50,tine
190,38,tine
162,69,fat
137,66,fat
127,69,fat
146,59,fat
188,80,nomale
164,71,fat
163,69,fat
177,40,tine
144,53,fat
146,55,fat
190,65,tine
161,71,fat
189,43,tine
190,40,tine
156,43,tine
173,73,nomale
127,49,fat
136,67,fat
197,61,tine
120,76,fat
166,50,tine
175,50,tine
138,77,fat
179,71,nomale
131,42,nomale
161,59,nomale
124,70,fat
156,54,nomale
189,65,tine
189,64,tine
154,75,fat
164,56,nomale
161,42,tine
151,78,fat
175,58,nomale
197,75,nomale
144,66,fat
159,44,tine
180,73,nomale
149,38,tine
166,62,nomale
170,51,tine
185,53,tine
147,76,fat
157,57,nomale
152,80,fat
140,64,fat
179,64,nomale
144,65,fat
157,70,fat
183,44,tine
165,58,nomale
200,50,tine
165,63,nomale
172,73,nomale
133,75,fat
130,62,fat
133,56,fat
176,41,tine
143,49,nomale
136,77,fat
140,64,fat
184,63,nomale
191,77,nomale
165,47,tine
161,43,tine
150,62,fat
138,63,fat
146,68,fat
124,73,fat
128,59,fat
124,62,fat
129,64,fat
190,75,nomale
149,77,fat
189,36,tine
137,50,fat
171,59,nomale
188,68,nomale
164,37,tine
127,73,fat
132,36,nomale
135,40,nomale
122,36,nomale
138,65,fat
195,64,tine
139,76,fat
127,53,fat
165,65,nomale
185,44,tine
153,77,fat
150,68,fat
183,39,tine
171,49,tine
120,51,fat
143,50,nomale
137,43,nomale
130,68,fat
143,71,fat
200,58,tine
185,61,tine
122,41,fat
182,39,tine
162,41,tine
141,46,nomale
129,51,fat
150,69,fat
186,63,tine
195,51,tine
176,50,tine
143,58,fat
136,51,fat
120,78,fat
147,79,fat
129,60,fat
152,76,fat
144,53,fat
142,51,fat
169,41,tine
172,43,tine
166,37,tine
128,35,nomale
139,45,nomale
172,39,tine
192,50,tine
199,44,tine
159,51,nomale
181,52,tine
188,40,tine
187,63,tine
197,79,nomale
153,49,nomale
197,80,nomale
193,73,nomale
146,71,fat
182,58,tine
140,38,nomale
139,56,fat
190,37,tine
170,64,nomale
128,71,fat
159,59,nomale
194,65,tine
169,45,tine
187,48,tine
143,62,fat
200,39,tine
147,77,fat
145,46,nomale
169,80,fat
177,42,tine
182,49,tine
133,45,fat
156,76,fat
158,40,tine
179,54,tine
166,56,nomale
160,43,tine
142,61,fat
162,59,nomale
194,68,tine
154,74,fat
137,66,fat
166,54,nomale
184,42,tine
198,38,tine
138,47,nomale
200,57,tine
167,60,nomale
158,39,tine
132,37,nomale
121,69,fat
189,77,nomale
183,38,tine
170,54,nomale
166,72,fat
143,45,nomale
193,48,tine
171,75,fat
149,51,nomale
194,79,nomale
164,63,nomale
157,78,fat
122,60,fat
129,58,fat
172,68,nomale
176,73,nomale
139,77,fat
126,36,nomale
145,72,fat
156,54,nomale
167,72,fat
140,56,fat
174,52,tine
139,76,fat
124,69,fat
147,47,nomale
180,57,tine
179,43,tine
165,57,nomale
180,58,tine
155,64,fat
153,41,tine
171,68,nomale
198,51,tine
120,43,fat
122,39,fat
185,67,nomale
162,46,tine
178,75,nomale
177,39,tine
182,51,tine
181,65,nomale
149,60,fat
178,38,tine
186,67,nomale
194,54,tine
142,48,nomale
142,46,nomale
139,76,fat
132,57,fat
173,60,nomale
165,60,nomale
146,49,nomale
138,69,fat
185,65,nomale
138,65,fat
122,76,fat
149,58,fat
151,68,fat
180,45,tine
192,64,tine
177,55,tine
155,65,fat
124,47,fat
140,40,nomale
164,68,fat
196,44,tine
173,43,tine
167,69,nomale
120,72,fat
129,61,fat
177,72,nomale
140,45,nomale
160,42,tine
139,51,fat
125,73,fat
149,65,fat
150,57,fat
192,50,tine
185,54,tine
130,45,fat
124,43,fat
143,72,fat
138,73,fat
127,49,fat
153,76,fat
148,74,fat
146,64,fat
127,67,fat
175,65,nomale
200,57,tine
123,66,fat
152,52,nomale
184,37,tine
146,57,fat
146,76,fat
120,60,fat
157,80,fat
160,46,tine
128,43,fat
145,62,fat
144,38,tine
153,58,nomale
149,73,fat
134,47,fat
161,35,tine
193,49,tine
189,70,nomale
180,77,nomale
124,40,fat
157,75,fat
158,50,nomale
167,40,tine
164,76,fat
127,46,fat
130,75,fat
166,56,nomale
150,66,fat
197,43,tine
150,40,tine
129,48,fat
186,69,nomale
130,37,nomale
120,50,fat
175,38,tine
126,72,fat
197,35,tine
175,42,tine
193,64,tine
155,35,tine
122,76,fat
181,74,nomale
176,45,tine
170,45,tine
143,72,fat
155,41,tine
131,48,fat
150,62,fat
192,38,tine
199,69,tine
136,53,fat
148,79,fat
139,67,fat
132,74,fat
166,72,fat
194,52,tine
134,45,fat
199,37,tine
162,71,fat
127,72,fat
184,38,tine
147,60,fat
138,78,fat
161,53,nomale
171,39,tine
124,40,fat
138,36,nomale
197,41,tine
166,48,tine
176,80,fat
165,59,nomale
171,77,fat
128,55,fat
147,76,fat
123,64,fat
187,53,tine
142,57,fat
194,58,tine
127,47,fat
183,64,nomale
128,35,nomale
148,57,fat
181,77,nomale
134,39,nomale
177,73,nomale
130,79,fat
133,62,fat
200,55,tine
158,57,nomale
120,36,fat
185,62,tine
167,40,tine
145,70,fat
200,65,tine
134,56,fat
200,55,tine
194,75,nomale
161,77,fat
171,75,fat
193,35,tine
176,43,tine
196,79,nomale
146,40,nomale
161,55,nomale
178,69,nomale
193,70,nomale
138,57,fat
133,40,nomale
192,35,tine
135,74,fat
137,78,fat
177,53,tine
136,38,nomale
197,61,tine
147,64,fat
172,69,nomale
173,72,nomale
168,37,tine
155,35,tine
181,50,tine
187,73,nomale
169,66,nomale
193,61,tine
156,47,nomale
163,51,nomale
167,68,nomale
177,70,nomale
127,41,fat
140,70,fat
178,37,tine
144,36,tine
191,46,tine
160,69,fat
155,50,nomale
167,55,nomale
120,44,fat
186,56,tine
155,49,nomale
164,36,tine
123,79,fat
195,58,tine
141,38,nomale
128,69,fat
129,77,fat
132,68,fat
138,70,fat
173,43,tine
200,75,nomale
184,48,tine
175,61,nomale
161,50,nomale
181,47,tine
191,73,nomale
191,70,nomale
